Index,address,price,latitude,longitude,raw data
6572,"711 packard street ann arbor, mi 48104",1950.0,42.27078898237815,-83.74032171677842,"{'place_id': 254593047, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442028963, 'boundingbox': ['42.270738982378', '42.270838982378', '-83.740371716778', '-83.740271716778'], 'lat': '42.27078898237815', 'lon': '-83.74032171677842', 'display_name': '711, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6573,"711 packard street ann arbor, mi 48104",1950.0,42.27078898237815,-83.74032171677842,"{'place_id': 254593047, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442028963, 'boundingbox': ['42.270738982378', '42.270838982378', '-83.740371716778', '-83.740271716778'], 'lat': '42.27078898237815', 'lon': '-83.74032171677842', 'display_name': '711, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6574,"711 packard street ann arbor, mi 48104",1950.0,42.27078898237815,-83.74032171677842,"{'place_id': 254593047, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442028963, 'boundingbox': ['42.270738982378', '42.270838982378', '-83.740371716778', '-83.740271716778'], 'lat': '42.27078898237815', 'lon': '-83.74032171677842', 'display_name': '711, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6575,"711 packard street ann arbor, mi 48104",1950.0,42.27078898237815,-83.74032171677842,"{'place_id': 254593047, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442028963, 'boundingbox': ['42.270738982378', '42.270838982378', '-83.740371716778', '-83.740271716778'], 'lat': '42.27078898237815', 'lon': '-83.74032171677842', 'display_name': '711, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6576,"332 south division street ann arbor, mi 48104",1950.0,42.2783781,-83.74439927391775,"{'place_id': 185469661, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453625317, 'boundingbox': ['42.2783299', '42.2784263', '-83.7444949', '-83.7443036'], 'lat': '42.2783781', 'lon': '-83.74439927391775', 'display_name': '332, South Division Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.821}"
6577,"332 south division street ann arbor, mi 48104",1950.0,42.2783781,-83.74439927391775,"{'place_id': 185469661, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453625317, 'boundingbox': ['42.2783299', '42.2784263', '-83.7444949', '-83.7443036'], 'lat': '42.2783781', 'lon': '-83.74439927391775', 'display_name': '332, South Division Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.821}"
6578,"332 south division street ann arbor, mi 48104",1950.0,42.2783781,-83.74439927391775,"{'place_id': 185469661, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453625317, 'boundingbox': ['42.2783299', '42.2784263', '-83.7444949', '-83.7443036'], 'lat': '42.2783781', 'lon': '-83.74439927391775', 'display_name': '332, South Division Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.821}"
6579,"332 south division street ann arbor, mi 48104",1950.0,42.2783781,-83.74439927391775,"{'place_id': 185469661, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453625317, 'boundingbox': ['42.2783299', '42.2784263', '-83.7444949', '-83.7443036'], 'lat': '42.2783781', 'lon': '-83.74439927391775', 'display_name': '332, South Division Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.821}"
6580,"332 south division street ann arbor, mi 48104",1950.0,42.2783781,-83.74439927391775,"{'place_id': 185469661, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453625317, 'boundingbox': ['42.2783299', '42.2784263', '-83.7444949', '-83.7443036'], 'lat': '42.2783781', 'lon': '-83.74439927391775', 'display_name': '332, South Division Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.821}"
6581,"332 south division street ann arbor, mi 48104",1950.0,42.2783781,-83.74439927391775,"{'place_id': 185469661, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453625317, 'boundingbox': ['42.2783299', '42.2784263', '-83.7444949', '-83.7443036'], 'lat': '42.2783781', 'lon': '-83.74439927391775', 'display_name': '332, South Division Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.821}"
6582,"425 east washington street ann arbor, mi 48104",1990.0,42.2806341,-83.74302534449458,"{'place_id': 187899747, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453620922, 'boundingbox': ['42.2804352', '42.2810944', '-83.7432179', '-83.7428224'], 'lat': '42.2806341', 'lon': '-83.74302534449458', 'display_name': 'Varsity, 425, East Washington Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.821}"
6583,"425 east washington street ann arbor, mi 48104",1990.0,42.2806341,-83.74302534449458,"{'place_id': 187899747, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453620922, 'boundingbox': ['42.2804352', '42.2810944', '-83.7432179', '-83.7428224'], 'lat': '42.2806341', 'lon': '-83.74302534449458', 'display_name': 'Varsity, 425, East Washington Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.821}"
6584,"425 east washington street ann arbor, mi 48104",1990.0,42.2806341,-83.74302534449458,"{'place_id': 187899747, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453620922, 'boundingbox': ['42.2804352', '42.2810944', '-83.7432179', '-83.7428224'], 'lat': '42.2806341', 'lon': '-83.74302534449458', 'display_name': 'Varsity, 425, East Washington Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.821}"
6585,"425 east washington street ann arbor, mi 48104",1990.0,42.2806341,-83.74302534449458,"{'place_id': 187899747, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453620922, 'boundingbox': ['42.2804352', '42.2810944', '-83.7432179', '-83.7428224'], 'lat': '42.2806341', 'lon': '-83.74302534449458', 'display_name': 'Varsity, 425, East Washington Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.821}"
6586,"425 east washington street ann arbor, mi 48104",1990.0,42.2806341,-83.74302534449458,"{'place_id': 187899747, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453620922, 'boundingbox': ['42.2804352', '42.2810944', '-83.7432179', '-83.7428224'], 'lat': '42.2806341', 'lon': '-83.74302534449458', 'display_name': 'Varsity, 425, East Washington Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.821}"
6587,"425 east washington street ann arbor, mi 48104",1990.0,42.2806341,-83.74302534449458,"{'place_id': 187899747, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453620922, 'boundingbox': ['42.2804352', '42.2810944', '-83.7432179', '-83.7428224'], 'lat': '42.2806341', 'lon': '-83.74302534449458', 'display_name': 'Varsity, 425, East Washington Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.821}"
6588,"8901 bishop road brighton, mi 48116 ann arbor",1995.0,None,None,None
6589,"8901 bishop road brighton, mi 48116 ann arbor",1995.0,None,None,None
6590,"8901 bishop road brighton, mi 48116 ann arbor",1995.0,None,None,None
6591,"8901 bishop road brighton, mi 48116 ann arbor",1995.0,None,None,None
6592,"8901 bishop road brighton, mi 48116 ann arbor",1995.0,None,None,None
6593,"8901 bishop road brighton, mi 48116 ann arbor",1995.0,None,None,None
6594,"1540 packard ann arbor, mi 48104",2000.0,42.26296141666667,-83.73217194444445,"{'place_id': 254584696, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801843, 'boundingbox': ['42.262911416667', '42.263011416667', '-83.732221944444', '-83.732121944444'], 'lat': '42.26296141666667', 'lon': '-83.73217194444445', 'display_name': '1540, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6595,"1540 packard ann arbor, mi 48104",2000.0,42.26296141666667,-83.73217194444445,"{'place_id': 254584696, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801843, 'boundingbox': ['42.262911416667', '42.263011416667', '-83.732221944444', '-83.732121944444'], 'lat': '42.26296141666667', 'lon': '-83.73217194444445', 'display_name': '1540, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6596,"1540 packard ann arbor, mi 48104",2000.0,42.26296141666667,-83.73217194444445,"{'place_id': 254584696, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801843, 'boundingbox': ['42.262911416667', '42.263011416667', '-83.732221944444', '-83.732121944444'], 'lat': '42.26296141666667', 'lon': '-83.73217194444445', 'display_name': '1540, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6597,"1540 packard ann arbor, mi 48104",2000.0,42.26296141666667,-83.73217194444445,"{'place_id': 254584696, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801843, 'boundingbox': ['42.262911416667', '42.263011416667', '-83.732221944444', '-83.732121944444'], 'lat': '42.26296141666667', 'lon': '-83.73217194444445', 'display_name': '1540, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6598,"1540 packard ann arbor, mi 48104",2000.0,42.26296141666667,-83.73217194444445,"{'place_id': 254584696, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801843, 'boundingbox': ['42.262911416667', '42.263011416667', '-83.732221944444', '-83.732121944444'], 'lat': '42.26296141666667', 'lon': '-83.73217194444445', 'display_name': '1540, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6599,"1540 packard ann arbor, mi 48104",2000.0,42.26296141666667,-83.73217194444445,"{'place_id': 254584696, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801843, 'boundingbox': ['42.262911416667', '42.263011416667', '-83.732221944444', '-83.732121944444'], 'lat': '42.26296141666667', 'lon': '-83.73217194444445', 'display_name': '1540, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6600,"186 carriage way ypsilanti, mi 48197 ann arbor",2000.0,42.23352507639911,-83.64888959837553,"{'place_id': 254611732, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8727345, 'boundingbox': ['42.233475076399', '42.233575076399', '-83.648939598376', '-83.648839598376'], 'lat': '42.23352507639911', 'lon': '-83.64888959837553', 'display_name': '186, Carriage Way, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6601,"186 carriage way ypsilanti, mi 48197 ann arbor",2000.0,42.23352507639911,-83.64888959837553,"{'place_id': 254611732, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8727345, 'boundingbox': ['42.233475076399', '42.233575076399', '-83.648939598376', '-83.648839598376'], 'lat': '42.23352507639911', 'lon': '-83.64888959837553', 'display_name': '186, Carriage Way, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6602,"186 carriage way ypsilanti, mi 48197 ann arbor",2000.0,42.23352507639911,-83.64888959837553,"{'place_id': 254611732, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8727345, 'boundingbox': ['42.233475076399', '42.233575076399', '-83.648939598376', '-83.648839598376'], 'lat': '42.23352507639911', 'lon': '-83.64888959837553', 'display_name': '186, Carriage Way, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6603,"186 carriage way ypsilanti, mi 48197 ann arbor",2000.0,42.23352507639911,-83.64888959837553,"{'place_id': 254611732, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8727345, 'boundingbox': ['42.233475076399', '42.233575076399', '-83.648939598376', '-83.648839598376'], 'lat': '42.23352507639911', 'lon': '-83.64888959837553', 'display_name': '186, Carriage Way, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6604,"186 carriage way ypsilanti, mi 48197 ann arbor",2000.0,42.23352507639911,-83.64888959837553,"{'place_id': 254611732, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8727345, 'boundingbox': ['42.233475076399', '42.233575076399', '-83.648939598376', '-83.648839598376'], 'lat': '42.23352507639911', 'lon': '-83.64888959837553', 'display_name': '186, Carriage Way, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
6605,"186 carriage way ypsilanti, mi 48197 ann arbor",2000.0,42.23352507639911,-83.64888959837553,"{'place_id': 254611732, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8727345, 'boundingbox': ['42.233475076399', '42.233575076399', '-83.648939598376', '-83.648839598376'], 'lat': '42.23352507639911', 'lon': '-83.64888959837553', 'display_name': '186, Carriage Way, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
